year,state,industry,industry_startups,industry_share,industry_cagr_3y,startups,nsva,startup_growth,startup_cagr_3y,nsva_growth,startup_nsva_ratio,industry_hhi,economic_size_percentile,industry_activity_percentile,underpenetration_gap,underpenetration_score
2024,Andaman And Nicobar Islands,Travel & Tourism,6.0,0.3,25.99210498948732,20.0,10735.0,53.846153846153854,15.441567326431937,5.70106341079164,0.0018630647414997672,0.09795918367346938,0.45682960255824573,49.06920968478757,-48.61238008222933,18.58514401212734
2017,Andhra Pradesh,AI,2.0,0.019417475728155338,,103.0,645027.0,,,,0.00015968323806600344,0.05732016652199681,40.78917313841937,24.41183188670626,16.377341251713112,56.92437257874347
2018,Andhra Pradesh,AI,6.0,0.037267080745341616,,161.0,715264.0,56.310679611650485,,10.88900154567174,0.00022509171438797422,0.05732016652199681,44.83782549109182,49.06920968478757,-4.231384193695753,44.76671719723766
2019,Andhra Pradesh,AI,4.0,0.0223463687150838,,179.0,765042.0,11.180124223602483,,6.959388421617763,0.00023397408246867492,0.05732016652199681,47.04202832343536,39.79556875285519,7.246459570580171,51.537813710628264
2020,Andhra Pradesh,AI,3.0,0.01276595744680851,14.471424255333186,235.0,803306.0,31.28491620111731,31.646771369499007,5.001555470157193,0.00029254107401164686,0.05732016652199681,50.679534033805396,33.18867062585655,17.490863407948844,57.581270001684345
2021,Andhra Pradesh,AI,5.0,0.016778523489932886,-5.896397111897144,298.0,942891.0,26.80851063829788,22.780706866432787,17.37631736847478,0.000316049257019104,0.05732016652199681,57.846048423937866,44.894929191411606,12.95111923252626,54.90314973892537
2022,Andhra Pradesh,AI,7.0,0.01837270341207349,20.507113208761506,381.0,1085027.0,27.85234899328859,28.634456205349323,15.074488991834677,0.0003511433356036301,0.05732016652199681,64.43581544084057,52.820922795797166,11.614892645043405,54.11487283139632
2023,Andhra Pradesh,AI,6.0,0.010256410256410256,25.99210498948732,585.0,1170666.0,53.54330708661416,35.52809522815181,7.892798981039184,0.0004997155465350493,0.05732016652199681,67.78209227957971,49.06920968478757,18.71288259479214,58.30217281455281
2024,Andhra Pradesh,AI,24.0,0.039603960396039604,68.68653306034984,606.0,1305973.0,3.589743589743599,26.692854133451547,11.558121616242367,0.00046402184424945995,0.05732016652199681,73.47533120146186,79.89378711740521,-6.418455915943355,43.476503284487116
2025,Andhra Pradesh,AI,45.0,0.06474820143884892,85.93942827232803,695.0,1441786.0,14.686468646864693,22.185576696861542,10.399372728226396,0.0004820410241186972,0.05732016652199681,79.69392416628598,88.91046139789859,-9.216537231612605,41.82583796530234
2017,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1.0,0.009708737864077669,,103.0,645027.0,,,,0.00015968323806600344,0.05732016652199681,40.78917313841937,9.667656464138878,31.121516674280493,65.62236819942731
2018,Andhra Pradesh,AR VR (Augmented + Virtual Reality),2.0,0.012422360248447204,,161.0,715264.0,56.310679611650485,,10.88900154567174,0.00022509171438797422,0.05732016652199681,44.83782549109182,24.41183188670626,20.42599360438556,59.312784234461844
2019,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1.0,0.00558659217877095,,179.0,765042.0,11.180124223602483,,6.959388421617763,0.00023397408246867492,0.05732016652199681,47.04202832343536,9.667656464138878,37.37437185929648,69.31109988209533
2021,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1.0,0.003355704697986577,0.0,298.0,942891.0,26.80851063829788,22.780706866432787,17.37631736847478,0.000316049257019104,0.05732016652199681,57.846048423937866,9.667656464138878,48.17839195979899,75.68468923698836
2022,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1.0,0.0026246719160104987,-20.62994740159002,381.0,1085027.0,27.85234899328859,28.634456205349323,15.074488991834677,0.0003511433356036301,0.05732016652199681,64.43581544084057,9.667656464138878,54.76815897670169,79.57217449890517
2023,Andhra Pradesh,AR VR (Augmented + Virtual Reality),2.0,0.003418803418803419,25.99210498948732,585.0,1170666.0,53.54330708661416,35.52809522815181,7.892798981039184,0.0004997155465350493,0.05732016652199681,67.78209227957971,24.41183188670626,43.370260392873455,72.84823985177698
